sales_date,product_code,customer_code,promotion_code,channel_code,quantity,unit_price,region
2020-08-30,37,1208,4,1,1,14800,서울
2020-08-30,3,1144,2,1,8,7800,용인
2020-08-30,3,1622,1,1,8,7800,성남
2020-08-31,38,1674,2,1,1,52000,서울
2020-08-31,6,1553,2,1,1,28000,성남
2020-08-31,26,1478,4,1,4,5200,창원
2020-08-31,3,2178,2,1,7,7800,부천
2020-09-01,41,2140,1,1,1,14800,수원
2020-09-01,11,2139,4,1,1,21500,하남
2020-09-01,40,1089,2,1,2,35900,고양
2020-09-01,5,1670,4,1,6,7200,인천
2020-09-01,9,2164,1,1,7,25000,서울
2020-09-02,7,1373,2,1,1,22000,대구
2020-09-02,33,1497,3,1,2,21000,서울
2020-09-02,1,1950,3,1,15,15000,서울
2020-09-02,1,1247,2,1,8,15000,김포
2020-09-02,3,1879,1,1,15,7800,부산
2020-09-03,13,1837,4,1,5,3300,서울
2020-09-03,26,1178,2,1,1,5200,대전
2020-09-03,5,1775,4,2,2,7200,강릉
2020-09-03,16,1115,2,1,2,50000,안양
2020-09-04,36,2091,1,1,4,33900,울산
2020-09-04,1,2081,2,1,15,15000,증평
2020-09-04,4,1725,1,1,1,20000,대전
2020-09-05,3,2005,1,1,7,7800,서울
2020-09-05,2,1354,3,1,8,6500,서울
2020-09-05,33,1166,2,1,1,21000,파주
2020-09-05,16,1983,4,1,1,50000,성남
2020-09-06,10,2161,2,1,1,15000,안양
2020-09-06,26,1056,2,1,1,5200,대전
2020-09-06,27,1136,1,2,2,12000,대전
2020-09-06,12,1698,2,1,3,32000,부산
2020-09-07,20,1992,4,1,1,54000,서울
2020-09-07,10,1910,2,1,1,15000,남양주
2020-09-07,35,1844,1,1,1,11900,고양
2020-09-07,9,2133,4,2,1,25000,인천
2020-09-07,16,1426,4,1,2,50000,김포
2020-09-07,9,1153,1,1,8,25000,서울
2020-09-08,25,1385,1,1,3,12900,진주
2020-09-08,26,2162,1,1,1,5200,서울
2020-09-08,39,1680,1,1,1,9900,파주
2020-09-08,16,1015,4,1,3,50000,제주
2020-09-08,7,2096,3,1,3,22000,대전
2020-09-08,27,1424,2,1,1,12000,부천
2020-09-09,33,2108,2,1,1,21000,가평
2020-09-09,22,2080,4,1,2,22000,광주
2020-09-09,7,1194,2,1,3,22000,대전
2020-09-09,34,1507,3,1,5,9900,고양
2020-09-09,39,1685,1,1,5,9900,거제
2020-09-10,3,1776,1,1,8,7800,청주
2020-09-10,13,1378,2,2,1,3300,서울
2020-09-10,25,1723,1,1,1,12900,서울
2020-09-10,18,1446,4,1,2,500,부천
2020-09-10,12,1268,2,2,2,32000,부산
2020-09-10,25,1276,2,1,2,12900,서울
2020-09-10,25,1210,2,1,3,12900,의정부
2020-09-11,16,1883,1,1,1,50000,부천
2020-09-11,8,1972,2,1,1,2000,진주
2020-09-11,27,1592,4,2,1,12000,서울
2020-09-11,8,1734,2,1,4,2000,부산
2020-09-11,39,1621,2,1,1,9900,안양
2020-09-11,3,1080,1,1,12,7800,오산
2020-09-12,40,1325,2,1,1,35900,남양주
2020-09-12,40,1123,4,2,1,35900,서울
2020-09-12,37,1437,4,1,1,14800,서울
2020-09-12,6,1274,1,1,4,28000,연천
2020-09-12,17,2165,1,1,3,7900,서울
2020-09-12,2,1238,1,1,8,6500,서울
2020-09-13,25,1871,2,1,1,12900,부산
2020-09-13,15,1242,2,2,1,10500,광양
2020-09-13,40,1805,1,2,2,35900,인천
2020-09-13,40,2074,1,1,5,35900,평택
2020-09-14,41,1821,1,1,1,14800,세종
2020-09-14,1,1183,2,1,8,15000,양주
2020-09-14,27,1591,1,1,3,12000,서울
2020-09-14,12,2012,2,2,1,32000,인천
2020-09-15,29,1669,1,1,8,25000,양평
2020-09-15,4,1946,1,1,1,20000,화성
2020-09-15,19,2189,3,1,1,32000,속초
2020-09-15,41,1232,4,1,1,14800,용인
2020-09-15,23,1524,2,1,5,43000,대구
2020-09-16,4,1209,1,1,7,20000,서울
2020-09-16,9,2041,3,2,1,25000,서울
2020-09-16,19,1559,4,1,1,32000,안산
2020-09-16,16,1689,1,1,2,50000,인천
2020-09-16,12,2094,2,1,4,32000,하남
2020-09-17,9,1911,1,1,2,25000,연천
2020-09-17,12,1362,4,1,1,32000,오산
2020-09-17,41,1137,1,1,3,14800,김해
2020-09-17,8,1915,1,1,1,2000,과천
2020-09-18,12,1579,1,1,10,32000,전주
2020-09-18,37,2067,2,1,2,14800,서울
2020-09-18,5,1794,4,1,1,7200,광주
2020-09-18,4,1328,2,1,2,20000,광주
2020-09-18,1,1264,1,1,12,15000,서울
2020-09-19,14,1861,2,1,2,10000,울산
2020-09-19,2,1351,3,2,7,6500,통영
2020-09-19,41,1546,4,2,4,14800,서울
2020-09-19,2,1982,1,2,8,6500,서울
2020-09-20,12,1641,2,2,1,32000,서울
2020-09-20,9,1373,2,1,1,25000,대구
2020-09-20,33,1498,2,2,2,21000,인천
2020-09-20,1,1856,2,1,8,15000,세종
2020-09-20,7,1197,1,1,3,22000,부산
2020-09-20,3,1936,1,1,8,7800,서울
2020-09-20,8,1459,1,1,8,2000,서울
2020-09-21,4,2127,2,1,2,20000,대전
2020-09-21,7,1151,2,1,3,22000,부천
2020-09-21,2,1537,1,2,13,6500,구미
2020-09-21,31,2052,3,1,1,8000,부산
2020-09-22,12,1295,1,1,3,32000,충주
2020-09-22,24,1161,2,1,1,36000,서울
2020-09-22,7,2156,3,1,1,22000,보은
2020-09-22,41,1608,4,1,1,14800,김해
2020-09-22,4,1486,2,1,2,20000,서울
2020-09-23,2,2180,2,1,8,6500,서울
2020-09-23,17,1463,3,1,1,7900,파주
2020-09-23,13,2126,4,1,1,3300,여수
2020-09-23,3,1122,2,1,14,7800,인천
2020-09-24,3,1992,1,2,7,7800,서울
2020-09-24,21,1916,2,1,1,78900,군포
2020-09-24,40,1759,4,1,1,35900,서울
2020-09-24,2,1923,3,1,9,6500,인천
2020-09-24,21,2004,2,1,4,78900,인천
2020-09-24,25,2053,3,1,2,12900,수원
2020-09-25,40,1212,2,1,1,35900,서울
2020-09-25,19,1859,1,1,1,32000,서울
2020-09-25,12,1938,3,1,1,32000,서울
2020-09-25,2,1499,4,1,15,6500,제주
2020-09-25,2,1793,2,1,12,6500,서울
2020-09-26,8,1576,1,1,3,2000,청주
2020-09-26,25,1976,1,1,1,12900,인천
2020-09-26,16,1949,3,1,2,50000,안양
2020-09-27,39,2044,2,1,1,9900,서울
2020-09-27,3,1911,1,1,8,7800,연천
2020-09-27,3,1206,1,1,9,7800,안양
2020-09-27,13,1783,1,1,5,3300,연천
2020-09-28,3,1637,1,1,8,7800,창원
2020-09-28,26,1071,1,1,8,5200,거제
2020-09-28,40,1516,1,1,7,35900,대구
2020-09-28,7,1255,2,1,1,22000,울산
2020-09-28,1,1180,1,1,11,15000,서산
2020-09-28,25,1699,1,1,3,12900,청주
2020-09-29,26,1113,2,1,1,5200,서울
2020-09-29,12,1359,4,1,3,32000,서울
2020-09-29,4,1277,1,1,5,20000,고양
2020-09-30,16,1441,1,2,3,50000,서울
2020-09-30,36,1988,2,1,1,33900,제천
2020-09-30,9,1638,1,1,5,25000,천안
2020-10-01,41,1173,4,1,1,14800,부산
2020-10-01,8,1570,4,1,1,2000,세종
2020-10-01,39,1886,2,1,5,9900,서울
2020-10-01,22,1076,1,2,1,22000,광주
2020-10-02,24,1156,1,1,3,36000,이천
2020-10-02,18,1448,1,1,10,500,강릉
2020-10-02,8,1014,1,1,8,2000,대전
2020-10-03,8,1457,3,1,1,2000,서울
2020-10-03,24,1286,2,1,3,36000,서울
2020-10-03,2,2002,2,1,12,6500,창원
2020-10-03,28,1142,1,1,9,10500,서울
2020-10-04,11,1614,1,1,8,21500,서울
2020-10-04,9,1513,1,1,9,25000,수원
2020-10-04,14,1768,1,1,5,10000,인천
2020-10-04,35,1137,1,1,3,11900,김해
2020-10-04,13,1574,1,1,8,3300,인천
2020-10-05,7,2135,1,1,1,22000,수원
2020-10-05,39,1796,1,1,2,9900,안양
2020-10-05,22,1955,2,1,1,22000,수원
2020-10-06,29,1143,2,1,1,25000,대전
2020-10-06,20,1125,1,2,1,54000,청주
2020-10-06,40,1034,4,1,2,35900,김포
2020-10-07,41,1782,1,1,3,14800,서울
2020-10-07,14,1031,2,1,1,10000,안산
2020-10-07,36,1032,4,2,1,33900,인천
2020-10-07,41,1707,4,1,1,14800,서울
2020-10-07,25,1680,1,1,2,12900,파주
2020-10-07,10,1792,2,1,2,15000,부산
2020-10-07,12,1645,1,1,5,32000,서울
2020-10-08,1,1305,1,1,15,15000,통영
2020-10-08,13,1533,2,1,1,3300,서울
2020-10-08,12,1584,4,1,2,32000,대전
2020-10-08,37,1018,1,1,10,14800,용인
2020-10-09,27,2084,1,1,4,12000,구리
2020-10-09,12,1222,2,1,1,32000,울산
2020-10-09,16,1108,1,1,3,50000,안양
2020-10-09,28,1646,2,1,1,10500,세종
2020-10-09,40,2028,3,1,1,35900,서울
2020-10-10,2,1557,1,1,15,6500,부산
2020-10-10,9,1464,2,1,1,25000,제천
2020-10-10,40,1897,2,1,1,35900,안양
2020-10-10,16,1701,4,1,1,50000,서울
2020-10-10,40,1317,2,1,3,35900,인천
2020-10-10,3,1061,1,1,11,7800,창원
2020-10-11,16,1088,4,1,1,50000,대구
2020-10-11,4,1823,2,1,1,20000,울산
2020-10-11,7,1801,1,1,1,22000,대구
2020-10-11,6,1505,2,1,2,28000,수원
2020-10-11,2,1324,2,1,15,6500,수원
2020-10-11,21,1017,2,2,4,78900,안산
2020-10-11,3,1629,1,1,15,7800,광명
2020-10-11,40,1383,1,1,3,35900,울산
2020-10-12,9,1006,1,2,1,25000,서울
2020-10-12,12,1502,4,1,1,32000,성남
2020-10-12,41,1425,4,1,1,14800,인천
2020-10-12,8,1422,2,1,3,2000,용인
2020-10-13,26,2152,2,1,1,5200,서울
2020-10-13,37,1573,1,2,1,14800,시흥
2020-10-13,40,2035,3,1,1,35900,수원
2020-10-14,2,1879,1,1,11,6500,부산
2020-10-14,8,1878,2,1,1,2000,서울
2020-10-14,16,2086,3,1,1,50000,용인
2020-10-14,9,1560,4,2,1,25000,평택
2020-10-14,40,1270,4,1,1,35900,대구
2020-10-15,7,1069,4,1,1,22000,서울
2020-10-15,37,1537,1,1,4,14800,구미
2020-10-15,14,2090,4,2,1,10000,울산
2020-10-15,18,2179,2,1,1,500,단양
2020-10-16,39,1703,2,1,5,9900,서울
2020-10-16,9,2155,3,1,3,25000,동해
2020-10-16,19,2045,3,1,1,32000,부산
2020-10-16,31,1461,3,1,1,8000,대전
2020-10-16,34,1769,2,1,3,9900,서울
2020-10-17,29,1858,2,1,1,25000,이천
2020-10-17,11,2112,2,1,1,21500,하남
2020-10-17,12,1834,1,1,1,32000,서울
2020-10-17,24,2146,2,1,5,36000,서울
2020-10-17,29,1768,1,1,3,25000,인천
2020-10-18,33,1410,4,1,1,21000,서울
2020-10-18,25,1276,2,1,1,12900,서울
2020-10-18,18,1767,1,1,3,500,고양
2020-10-18,7,1281,1,1,8,22000,김해
2020-10-18,40,1593,1,1,8,35900,용인
2020-10-19,3,1687,1,1,8,7800,오산
2020-10-19,22,1530,4,1,1,22000,수원
2020-10-19,39,1839,2,1,5,9900,서울
2020-10-19,2,1701,1,1,9,6500,서울
2020-10-19,24,1226,1,1,3,36000,대전
2020-10-19,22,1628,2,1,1,22000,인천
2020-10-20,19,1140,2,1,1,32000,용인
2020-10-20,18,2144,3,1,1,500,인천
2020-10-20,14,1860,2,1,2,10000,의왕
2020-10-20,40,1205,1,1,7,35900,청주
2020-10-20,7,1639,1,1,8,22000,광주
2020-10-21,14,1251,2,1,1,10000,서울
2020-10-21,7,1612,2,1,1,22000,안산
2020-10-21,9,1739,1,2,1,25000,서울
2020-10-21,3,1712,1,2,15,7800,부산
2020-10-21,12,1036,1,1,7,32000,광주
2020-10-22,22,1866,1,1,2,22000,영동
2020-10-22,8,1046,1,1,8,2000,안양
2020-10-22,23,1920,1,1,1,43000,수원
2020-10-23,2,1462,3,1,15,6500,창원
2020-10-23,8,1913,4,1,1,2000,창원
2020-10-23,8,1590,2,1,1,2000,안산
2020-10-23,4,2162,3,1,1,20000,서울
2020-10-24,14,1150,2,1,1,10000,인천
2020-10-24,4,1427,1,2,5,20000,서울
2020-10-24,3,2027,1,1,15,7800,청주
2020-10-24,16,1062,1,1,3,50000,동두천
2020-10-25,25,1277,4,1,3,12900,고양
2020-10-25,4,1348,2,1,1,20000,대구
2020-10-25,6,1186,4,1,1,28000,서울
2020-10-25,27,1331,4,1,6,12000,대구
2020-10-25,32,1695,2,1,4,9900,서울
2020-10-25,40,1781,2,1,5,35900,서울
2020-10-25,12,1481,1,1,7,32000,양산
2020-10-25,4,1846,1,1,3,20000,서울
2020-10-26,2,1188,1,1,11,6500,세종
2020-10-26,12,1130,1,1,7,32000,서울
2020-10-26,40,1293,1,1,3,35900,제천
2020-10-27,9,1678,4,1,1,25000,여주
2020-10-27,9,1820,2,1,2,25000,남양주
2020-10-27,33,1827,2,1,5,21000,창원
2020-10-27,3,1055,1,1,15,7800,광명
2020-10-27,33,1340,1,2,3,21000,안산
2020-10-28,16,2112,3,1,1,50000,하남
2020-10-28,11,1837,2,1,1,21500,서울
2020-10-28,34,1466,1,2,1,9900,전주
2020-10-28,9,1741,2,1,2,25000,서울
2020-10-28,3,2095,4,1,15,7800,대전
2020-10-28,4,1381,1,1,3,20000,서울
2020-10-28,7,1597,1,1,8,22000,원주
2020-10-29,11,1997,1,1,1,21500,안성
2020-10-29,12,1715,1,1,1,32000,서울
2020-10-29,6,1376,1,1,9,28000,구리
2020-10-30,16,1101,2,1,3,50000,남양주
2020-10-30,40,2109,3,1,1,35900,부산
2020-10-30,41,1123,2,1,3,14800,서울
2020-10-31,8,1470,3,1,2,2000,부산
2020-10-31,6,1048,2,1,2,28000,안양
2020-10-31,41,1044,1,1,3,14800,양평
2020-11-01,25,1179,4,2,2,12900,서울
2020-11-01,41,2115,1,1,1,14800,하남
2020-11-01,21,1402,4,2,1,78900,수원
2020-11-01,16,1185,4,1,1,50000,서울
2020-11-01,32,1404,2,1,3,9900,창원
2020-11-01,8,1253,2,1,4,2000,서울
2020-11-01,24,1231,2,1,4,36000,울산
2020-11-02,40,1558,4,1,1,35900,광주
2020-11-02,41,1351,2,1,3,14800,통영
2020-11-02,8,1672,1,1,10,2000,밀양
2020-11-02,3,1968,1,1,15,7800,인천
2020-11-02,12,1037,1,1,8,32000,동해
2020-11-03,14,1676,2,1,1,10000,동해
2020-11-03,21,1598,1,2,1,78900,구리
2020-11-03,33,1547,1,1,10,21000,인천
2020-11-04,22,1004,2,2,1,22000,인천
2020-11-04,26,1928,2,2,5,5200,광주
2020-11-04,31,1554,1,1,3,8000,구리
2020-11-05,7,1648,1,1,10,22000,서울
2020-11-05,3,2178,3,1,2,7800,부천
2020-11-05,24,1246,2,1,5,36000,이천
2020-11-06,8,1077,1,1,7,2000,인천
2020-11-06,1,1051,1,1,8,15000,청주
2020-11-06,2,1393,1,1,15,6500,대전
2020-11-06,29,2138,2,1,1,25000,양주
2020-11-06,40,1682,2,1,4,35900,인천
2020-11-07,5,1890,1,1,1,7200,성남
2020-11-07,16,1762,4,1,1,50000,용인
2020-11-07,12,1236,4,1,2,32000,고양
2020-11-07,3,1294,1,1,9,7800,부산
2020-11-07,27,1588,1,1,3,12000,서울
2020-11-08,24,1923,1,2,1,36000,인천
2020-11-08,26,1815,1,2,1,5200,대전
2020-11-08,37,1851,4,1,1,14800,대구
2020-11-09,37,1434,3,1,1,14800,양주
2020-11-09,1,1776,2,1,15,15000,청주
2020-11-09,15,1995,1,1,5,10500,청주
2020-11-10,1,1364,2,1,15,15000,인천
2020-11-10,4,1623,1,1,10,20000,남양주
2020-11-10,14,1207,4,1,4,10000,인천
2020-11-10,18,1317,2,1,1,500,인천
2020-11-10,8,1521,3,1,1,2000,울산
2020-11-11,37,2160,2,1,1,14800,안성
2020-11-11,13,1853,2,1,1,3300,동두천
2020-11-11,40,1764,1,1,3,35900,제주
2020-11-12,41,2011,1,1,1,14800,남양주
2020-11-12,41,1104,2,1,1,14800,청주
2020-11-12,12,1397,1,2,1,32000,서울
2020-11-12,16,1073,4,1,1,50000,통영
2020-11-13,12,1009,2,1,1,32000,창원
2020-11-13,3,1978,2,1,11,7800,의왕
2020-11-13,11,1445,2,1,1,21500,군포
2020-11-14,8,1473,1,1,4,2000,성남
2020-11-14,7,1887,1,1,3,22000,광주
2020-11-14,7,1958,2,1,1,22000,서울
2020-11-14,15,1758,4,1,1,10500,인천
2020-11-15,22,1754,2,1,3,22000,고양
2020-11-15,25,1750,2,1,3,12900,서울
2020-11-15,25,1401,4,1,3,12900,대구
2020-11-16,16,1285,1,1,3,50000,가평
2020-11-16,41,1235,1,1,3,14800,대구
2020-11-17,40,1725,4,1,1,35900,대전
2020-11-17,16,1338,2,1,1,50000,의정부
2020-11-17,16,2187,4,1,1,50000,광주
2020-11-17,5,1189,2,1,4,7200,대전
2020-11-17,6,1664,1,2,6,28000,인천
2020-11-17,19,1603,1,1,5,32000,인천
2020-11-18,31,1138,2,1,1,8000,창원
2020-11-18,3,1825,2,1,15,7800,부산
2020-11-18,6,1625,2,1,1,28000,서울
2020-11-18,12,1764,2,1,1,32000,제주
2020-11-19,16,1745,1,1,4,50000,서울
2020-11-19,3,1263,1,1,8,7800,대구
2020-11-19,7,1354,2,1,2,22000,서울
2020-11-19,9,2103,4,1,1,25000,청주
2020-11-19,8,1538,2,1,3,2000,서울
2020-11-19,5,1656,2,1,7,7200,서울
2020-11-20,41,1720,4,1,2,14800,동두천
2020-11-20,24,1267,2,1,1,36000,세종
2020-11-20,8,1583,1,1,3,2000,대전
2020-11-20,37,1453,1,1,8,14800,하남
2020-11-21,3,1040,1,2,8,7800,서울
2020-11-21,23,2147,1,1,2,43000,의왕
2020-11-21,40,1453,2,1,5,35900,하남
2020-11-22,7,1408,3,1,4,22000,광주
2020-11-22,7,1146,1,1,8,22000,대전
2020-11-22,22,1813,1,2,1,22000,서울
2020-11-22,12,1964,4,1,1,32000,인천
2020-11-23,40,1090,2,1,1,35900,성남
2020-11-23,39,1134,1,2,1,9900,대전
2020-11-23,37,1449,3,1,1,14800,부산
2020-11-23,22,2019,4,1,1,22000,구미
2020-11-23,12,1003,1,1,3,32000,서울
2020-11-24,40,1812,2,1,1,35900,서울
2020-11-24,8,1761,1,2,1,2000,광명
2020-11-24,2,1508,1,1,12,6500,파주
2020-11-24,13,1126,1,1,10,3300,성남
2020-11-25,22,1309,2,2,1,22000,울산
2020-11-25,4,1996,1,1,2,20000,가평
2020-11-25,2,1304,2,1,15,6500,서울
2020-11-25,9,1473,1,1,3,25000,성남
2020-11-26,9,1512,2,1,1,25000,서울
2020-11-26,30,1191,2,1,1,21400,서울
2020-11-26,14,1841,1,1,1,10000,서울
2020-11-26,27,1882,1,1,1,12000,화성
2020-11-27,4,1081,1,1,3,20000,서울
2020-11-27,28,1396,2,1,1,10500,세종
2020-11-27,30,1917,4,1,1,21400,서울
2020-11-27,2,1544,4,1,8,6500,평택
2020-11-27,2,1486,2,1,7,6500,서울
2020-11-27,3,1230,2,1,9,7800,대구
2020-11-28,1,1746,1,1,15,15000,창원
2020-11-28,12,1541,2,1,1,32000,서울
2020-11-28,15,1220,2,1,1,10500,용인
2020-11-29,18,1237,2,2,2,500,부산
2020-11-29,3,1937,2,1,11,7800,김포
2020-11-29,22,1372,1,1,3,22000,여주
2020-11-29,11,1610,1,1,7,21500,부산
2020-11-29,6,2052,2,1,1,28000,부산
2020-11-29,19,1589,4,1,1,32000,서울
2020-11-30,23,1817,2,1,1,43000,수원
2020-11-30,7,1889,1,1,1,22000,창원
2020-11-30,3,1286,3,1,15,7800,서울
2020-11-30,2,1999,2,1,8,6500,의왕
2020-11-30,33,1564,1,1,3,21000,용인
2020-12-01,16,1363,3,1,1,50000,서울
2020-12-01,3,1805,1,1,9,7800,인천
2020-12-01,24,1602,1,1,7,36000,대전
2020-12-02,6,1060,2,1,1,28000,대전
2020-12-02,24,2160,2,1,3,36000,안성
2020-12-02,12,1599,1,1,3,32000,서울
2020-12-03,35,1260,4,1,1,11900,안성
2020-12-03,12,1308,3,1,2,32000,울산
2020-12-03,4,1979,1,1,1,20000,서울
2020-12-03,12,2101,2,1,1,32000,용인
2020-12-03,41,2168,2,1,1,14800,서울
2020-12-04,39,1947,3,1,2,9900,춘천
2020-12-04,3,1884,4,1,15,7800,대구
2020-12-04,1,1489,1,1,13,15000,김천
2020-12-04,35,1303,1,1,4,11900,고양
2020-12-05,33,1788,2,1,1,21000,용인
2020-12-05,12,1443,3,1,1,32000,대구
2020-12-05,41,1063,4,2,1,14800,성남
2020-12-05,29,1013,1,1,10,25000,인천
2020-12-05,7,1629,1,1,3,22000,광명
2020-12-05,32,1508,1,1,3,9900,파주
2020-12-06,12,1307,2,1,1,32000,서울
2020-12-06,22,1985,4,1,1,22000,인천
2020-12-06,27,1797,1,1,2,12000,성남
2020-12-06,40,1167,2,1,3,35900,군포
2020-12-06,34,1650,4,1,4,9900,수원
2020-12-06,3,1987,2,1,8,7800,서울
2020-12-06,16,1822,1,1,3,50000,수원
2020-12-07,16,1632,2,1,1,50000,울산
2020-12-07,35,1794,4,1,1,11900,광주
2020-12-07,26,1075,4,1,2,5200,부산
2020-12-07,12,1666,1,1,10,32000,인천
2020-12-08,16,1868,1,1,1,50000,서울
2020-12-08,6,2136,3,1,2,28000,부산
2020-12-08,12,1208,2,1,2,32000,서울
2020-12-08,3,2005,1,1,13,7800,서울
2020-12-08,5,1251,2,1,1,7200,서울
2020-12-09,33,1348,1,1,5,21000,대구
2020-12-09,16,1932,4,1,1,50000,수원
2020-12-09,32,2022,3,2,2,9900,대구
2020-12-09,2,1726,2,1,9,6500,대전
2020-12-09,8,1207,2,1,5,2000,인천
2020-12-09,33,1342,1,1,4,21000,대구
2020-12-10,12,1341,4,1,3,32000,서울
2020-12-10,11,1429,2,1,2,21500,서울
2020-12-10,3,1289,1,1,15,7800,제주
2020-12-11,16,1278,2,1,1,50000,용인
2020-12-11,27,1719,1,1,5,12000,세종
2020-12-12,4,1204,1,2,1,20000,인천
2020-12-12,39,1316,3,1,1,9900,서울
2020-12-12,41,1865,4,1,3,14800,서울
2020-12-12,3,1152,2,1,8,7800,서울
2020-12-12,6,1637,1,1,8,28000,창원
2020-12-12,40,1436,1,1,7,35900,서울
2020-12-12,25,1558,2,1,1,12900,광주
2020-12-13,12,1901,2,1,1,32000,대구
2020-12-13,22,1613,2,1,1,22000,서울
2020-12-13,27,1839,1,1,2,12000,서울
2020-12-13,12,1565,2,2,3,32000,부산
2020-12-13,7,1010,1,1,10,22000,과천
2020-12-14,22,1062,2,1,1,22000,동두천
2020-12-14,36,1789,4,1,1,33900,서울
2020-12-14,16,1673,4,1,6,50000,성남
2020-12-14,3,1287,1,1,15,7800,서울
2020-12-15,1,1312,4,1,8,15000,시흥
2020-12-15,2,1477,1,1,11,6500,서울
2020-12-15,16,1145,1,1,7,50000,오산
2020-12-15,25,1654,1,1,3,12900,부천
2020-12-15,1,1017,4,1,7,15000,안산
2020-12-16,41,1041,1,1,3,14800,창원
2020-12-16,4,1848,2,1,1,20000,인천
2020-12-16,8,1503,2,1,1,2000,서울
2020-12-16,8,1670,2,1,1,2000,인천
2020-12-16,40,1211,2,1,1,35900,서울
2020-12-16,34,1448,1,2,1,9900,강릉
2020-12-17,41,1016,4,1,2,14800,서울
2020-12-17,8,1184,2,1,1,2000,서울
2020-12-17,3,1359,2,1,8,7800,서울
2020-12-17,7,1057,1,1,3,22000,부산
2020-12-18,9,1826,2,2,1,25000,창원
2020-12-18,39,1086,4,1,2,9900,영월
2020-12-18,41,2079,4,2,2,14800,여주
2020-12-18,40,1595,1,2,1,35900,청주
2020-12-19,3,2020,1,1,9,7800,양평
2020-12-19,40,1163,2,1,1,35900,대전
2020-12-19,2,2103,3,1,8,6500,청주
2020-12-19,2,2061,4,1,15,6500,서울
2020-12-20,12,2057,2,1,1,32000,서울
2020-12-20,9,1749,4,1,2,25000,남양주
2020-12-20,4,1562,2,2,4,20000,부산
2020-12-21,41,2149,3,1,2,14800,대전
2020-12-21,4,1804,1,1,2,20000,서울
2020-12-21,8,1467,1,1,3,2000,인천
2020-12-22,28,1687,1,1,1,10500,오산
2020-12-22,26,1392,4,1,2,5200,용인
2020-12-22,2,1541,4,1,8,6500,서울
2020-12-22,3,1610,2,1,13,7800,부산
2020-12-22,3,1007,1,2,9,7800,대구
2020-12-23,27,1819,1,1,1,12000,진주
2020-12-23,8,1433,3,1,1,2000,인천
2020-12-23,22,1832,1,1,1,22000,인천
2020-12-24,1,1616,2,1,8,15000,인천
2020-12-24,36,1403,3,1,1,33900,광명
2020-12-24,41,2065,4,1,2,14800,용인
2020-12-25,18,1164,2,1,1,500,인천
2020-12-25,24,1657,2,1,1,36000,부산
2020-12-25,15,1809,1,1,1,10500,대전
2020-12-25,36,1863,1,1,1,33900,고양
2020-12-26,24,1935,2,1,1,36000,포항
2020-12-26,12,1770,2,1,1,32000,안양
2020-12-26,39,1175,4,1,7,9900,춘천
2020-12-26,41,1261,1,1,10,14800,창원
2020-12-27,1,1366,3,1,15,15000,거제
2020-12-27,41,1867,4,2,1,14800,진주
2020-12-27,32,1510,3,1,1,9900,인천
2020-12-27,34,2038,1,1,4,9900,고양
2020-12-28,12,2143,1,1,4,32000,대구
2020-12-28,3,2169,4,1,1,7800,고양
2020-12-28,21,1659,1,1,7,78900,수원
2020-12-29,25,1563,4,1,2,12900,서울
2020-12-29,3,1962,3,1,8,7800,대전
2020-12-29,2,2102,4,1,14,6500,대구
2020-12-29,41,1907,4,1,4,14800,안양
2020-12-30,33,1685,1,1,4,21000,거제
2020-12-30,22,1214,4,2,2,22000,부산
2020-12-30,4,1528,2,1,3,20000,가평
2020-12-30,16,2001,1,1,3,50000,인천
2020-12-31,24,1238,2,1,1,36000,서울
2020-12-31,12,2087,3,1,3,32000,부산
2020-12-31,21,1499,1,1,3,78900,제주
2020-12-31,33,1008,1,1,8,21000,양평
2021-01-01,3,1768,2,1,3,7800,인천
2021-01-01,18,1547,2,1,20,500,인천
2021-01-02,20,1532,3,2,1,54000,서울
2021-01-02,40,2055,1,1,2,35900,고양
2021-01-02,38,1744,2,1,2,52000,세종
2021-01-02,16,2126,2,2,3,50000,여수
2021-01-02,29,1984,4,1,3,25000,의정부
2021-01-02,22,2041,3,1,3,22000,서울
2021-01-03,2,2144,3,1,10,6500,인천
2021-01-03,31,1755,4,1,5,8000,수원
2021-01-03,3,1191,1,1,7,7800,서울
2021-01-03,7,1534,1,1,8,22000,용인
2021-01-04,12,1424,2,1,2,32000,부천
2021-01-04,22,1663,2,1,1,22000,하남
2021-01-04,12,2061,1,1,1,32000,서울
2021-01-04,6,2071,2,1,1,28000,인천
2021-01-04,12,1105,1,1,4,32000,부산
2021-01-05,9,1668,2,1,1,25000,서울
2021-01-05,12,2042,1,1,1,32000,서울
2021-01-05,26,1547,3,1,1,5200,인천
2021-01-05,10,2190,3,1,3,15000,서울
2021-01-05,33,1087,1,2,5,21000,서울
2021-01-06,12,1475,2,1,3,32000,서울
2021-01-06,35,1577,4,1,1,11900,보령
2021-01-06,41,1519,3,1,2,14800,대구
2021-01-06,7,1137,1,1,7,22000,김해
2021-01-07,2,2106,1,1,13,6500,부산
2021-01-07,24,1353,1,1,1,36000,밀양
2021-01-07,7,1687,1,1,12,22000,오산
2021-01-07,3,1259,1,1,5,7800,서울
2021-01-08,9,1548,2,1,2,25000,시흥
2021-01-08,10,1399,2,1,1,15000,과천
2021-01-08,38,1452,3,1,3,52000,원주
2021-01-09,7,1783,2,1,1,22000,연천
